,idx,impact,h_index,quartile
10261,9609134,"1,09",198,Q1
10262,9609164,1,1,Q4
10263,9605096,"2,07",174,Q1
10264,9602112,"2,07",174,Q1
10265,9607111,1,1,Q4
10266,9609058,"1,18",108,Q1
10267,9604006,"2,50",283,-
10268,9607044,1,1,Q4
10269,9610164,"1,08",88,Q2
10270,9605033,"1,74",189,Q1
10271,9607011,1,1,Q4
10272,9604142,1,1,Q4
10273,9611214,"5,07",274,Q1
10274,9602114,"2,07",174,Q1
10275,9611137,1,1,Q4
10276,9609240,1,1,Q4
10277,9604042,"2,07",174,Q1
10278,9612078,"1,57",152,Q1
10279,9607078,1,1,Q4
10280,9612109,1,1,Q4
10281,9605012,1,1,Q4
10282,9610127,1,1,Q4
10283,9605032,"1,01",60,Q2
10284,9602133,1,1,Q4
10285,9606145,1,1,Q4
10286,9607099,"2,07",174,Q1
10287,9611149,"2,07",174,Q1
10288,9604097,"2,07",174,Q1
10289,9612098,"5,07",274,Q1
10290,9609062,"2,07",174,Q1
10291,9605076,1,1,Q4
10292,9609232,1,1,Q4
10293,9611018,1,1,Q4
10294,9607106,1,1,Q4
10295,9611203,1,1,Q4
10296,9610196,"0,93",119,Q2
10297,9610236,1,1,Q4
10298,9612179,"5,07",274,Q1
10299,9602141,1,1,Q4
10300,9604085,"0,73",62,Q2
10301,9602101,"2,07",174,Q1
10302,9611062,"1,18",108,Q1
10303,9608076,1,1,Q4
10304,9610102,"2,07",174,Q1
10305,9609142,"1,08",88,Q2
10306,9611216,"1,57",152,Q1
10307,9606053,"2,50",283,-
10308,9607016,1,1,Q4
10309,9606061,"2,50",283,-
10310,9601013,1,1,Q4
10311,9608088,"0,37",45,Q4
10312,9607135,1,1,Q4
10313,9611143,1,1,Q4
10314,9606162,"0,93",119,Q2
10315,9604020,1,1,Q4
10316,9605060,"0,93",119,Q2
10317,9608192,"2,50",283,-
10318,9612231,1,1,Q4
10319,9611052,"1,08",88,Q2
10320,9610208,"5,76",673,Q1
10321,9612050,1,1,Q4
10322,9601073,"2,50",283,-
10323,9604148,1,1,Q4
10324,9606106,"2,07",174,Q1
10325,9608146,1,1,Q4
10326,9605165,1,1,Q4
10327,9601135,"1,09",198,Q1
10328,9612255,1,1,Q4
10329,9605180,1,1,Q4
10330,9609197,1,1,Q4
10331,9612093,1,1,Q4
10332,9602090,"2,50",283,-
10333,9611123,"2,07",174,Q1
10334,9609182,"1,74",189,Q1
10335,9604068,"1,70",71,Q1
10336,9606166,"2,50",283,-
10337,9610085,1,1,Q4
10338,9612159,"0,93",119,Q2
10339,9605149,1,1,Q4
10340,9609218,1,1,Q4
10341,9612158,1,1,Q4
10342,9602035,1,1,Q4
10343,9606105,"1,18",108,Q1
10344,9607058,"1,18",108,Q1
10345,9611162,"2,50",283,-
10346,9603153,1,1,Q4
10347,9606152,"2,50",283,-
10348,9612218,"1,18",108,Q1
10349,9608185,1,1,Q4
10350,9602026,"2,07",174,Q1
10351,9612198,1,1,Q4
10352,9608048,"2,50",283,-
10353,9608060,"2,07",174,Q1
10354,9609009,"2,50",283,-
10355,9607063,1,1,Q4
10356,9601164,"5,07",274,Q1
10357,9606024,"2,50",283,-
10358,9607186,1,1,Q4
10359,9609059,"2,50",283,-
10360,9601109,"1,74",189,Q1
10361,9607072,"2,07",174,Q1
10362,9602164,"1,25",5,Q3
10363,9609120,"1,08",88,Q2
10364,9611237,1,1,Q4
10365,9601082,1,1,Q4
10366,9609109,1,1,Q4
10367,9605079,"2,50",283,-
10368,9610135,"5,76",673,Q1
10369,9610033,"0,63",60,Q3
10370,9608032,1,1,Q4
10371,9612125,"1,08",88,Q2
10372,9612138,1,1,Q4
10373,9606136,"2,07",174,Q1
10374,9611079,"1,08",88,Q2
10375,9609028,1,1,Q4
10376,9601166,"2,50",283,-
10377,9611006,1,1,Q4
10378,9603065,1,1,Q4
10379,9612166,1,1,Q4
10380,9612211,1,1,Q4
10381,9601048,"1,69",116,Q1
10382,9612056,1,1,Q4
10383,9609080,"1,09",198,Q1
10384,9604184,1,1,Q4
10385,9610211,1,1,Q4
10386,9604178,"2,07",174,Q1
10387,9612066,"2,07",174,Q1
10388,9605052,1,1,Q4
10389,9602018,"0,93",119,Q2
10390,9609111,1,1,Q4
10391,9603152,"2,50",283,-
10392,9609234,"2,50",283,-
10393,9610156,"2,07",174,Q1
10394,9612047,"0,63",60,Q3
10395,9601170,"2,07",174,Q1
10396,9606129,1,1,Q4
10397,9606185,"2,07",174,Q1
10398,9612105,"1,18",108,Q1
10399,9601178,1,1,Q4
10400,9603001,"0,73",62,Q2
10401,9610243,"2,50",283,-
10402,9605017,1,1,Q4
10403,9607149,"2,07",174,Q1
10404,9604164,1,1,Q4
10405,9601045,1,1,Q4
10406,9605057,1,1,Q4
10407,9612150,"1,18",108,Q1
10408,9606071,"1,18",108,Q1
10409,9609114,"0,73",62,Q2
10410,9608029,"2,50",283,-
10411,9611207,"2,50",283,-
10412,9610205,"2,07",174,Q1
10413,9605191,1,1,Q4
10414,9602027,"1,69",116,Q1
10415,9607098,1,1,Q4
10416,9601035,"2,07",174,Q1
10417,9604168,"2,50",283,-
10418,9612206,"5,76",673,Q1
10419,9609155,1,1,Q4
10420,9602008,1,1,Q4
10421,9607227,1,1,Q4
10422,9605014,1,1,Q4
10423,9605161,"1,25",5,Q3
10424,9605130,"0,84",53,Q1
10425,9612095,"2,07",174,Q1
10426,9602007,"1,08",88,Q2
10427,9607145,1,1,Q4
10428,9612079,1,1,Q4
10429,9605127,"2,07",174,Q1
10430,9609033,1,1,Q4
10431,9604015,"2,50",283,-
10432,9612164,"5,76",673,Q1
10433,9610041,1,1,Q4
10434,9603008,"1,08",88,Q2
10435,9611068,"0,46",65,Q3
10436,9601137,"1,18",108,Q1
10437,9610172,"2,07",174,Q1
10438,9607095,"1,57",152,Q1
10439,9607026,"2,07",174,Q1
10440,9611158,1,1,Q4
10441,9612108,"2,07",174,Q1
10442,9610047,1,1,Q4
10443,9602119,"2,50",283,-
10444,9603131,1,1,Q4
10445,9611183,"0,02",24,Q4
10446,9608188,1,1,Q4
10447,9609227,"1,09",198,Q1
10448,9602069,"2,07",174,Q1
10449,9609008,"2,07",174,Q1
10450,9611021,1,1,Q4
10451,9607211,1,1,Q4
10452,9609145,"2,07",174,Q1
10453,9610224,"2,07",174,Q1
10454,9605192,1,1,Q4
10455,9601122,"2,07",174,Q1
10456,9602128,1,1,Q4
10457,9606080,1,1,Q4
10458,9603146,1,1,Q4
10459,9606156,1,1,Q4
10460,9605086,"1,08",88,Q2
10461,9612014,"2,50",283,-
10462,9610099,"2,07",174,Q1
10463,9606111,1,1,Q4
10464,9604032,"2,50",283,-
10465,9610103,1,1,Q4
10466,9602087,"2,07",174,Q1
10467,9603032,1,1,Q4
10468,9608026,"5,76",673,Q1
10469,9610212,"1,18",108,Q1
10470,9606085,1,1,Q4
10471,9606137,"1,69",116,Q1
10472,9607190,1,1,Q4
10473,9608111,1,1,Q4
10474,9603067,1,1,Q4
10475,9609113,1,1,Q4
10476,9612250,"2,50",283,-
10477,9610163,1,1,Q4
10478,9612214,1,1,Q4
10479,9608037,1,1,Q4
10480,9604152,"2,07",174,Q1
10481,9604173,"1,09",198,Q1
10482,9609040,1,1,Q4
10483,9612143,"2,07",174,Q1
10484,9601014,"2,07",174,Q1
10485,9610081,"1,18",108,Q1
10486,9607120,"2,07",174,Q1
10487,9603087,1,1,Q4
10488,9610194,"0,93",119,Q2
10489,9606148,1,1,Q4
10490,9606102,1,1,Q4
10491,9606159,"5,76",673,Q1
10492,9605147,"0,93",119,Q2
10493,9606183,1,1,Q4
10494,9612036,"1,74",189,Q1
10495,9609078,"2,50",283,-
10496,9609156,1,1,Q4
10497,9606172,1,1,Q4
10498,9603129,1,1,Q4
10499,9603054,1,1,Q4
10500,9612174,"1,18",108,Q1
10501,9601095,1,1,Q4
10502,9612242,"1,08",88,Q2
10503,9606073,1,1,Q4
10504,9609092,"2,07",174,Q1
10505,9611016,"2,07",174,Q1
10506,9607220,1,1,Q4
10507,9612243,"1,08",88,Q2
10508,9602003,"0,93",119,Q2
10509,9609238,"1,18",108,Q1
10510,9607144,"5,07",274,Q1
10511,9603037,1,1,Q4
10512,9610143,1,1,Q4
10513,9605209,"1,74",189,Q1
10514,9605143,1,1,Q4
10515,9610118,1,1,Q4
10516,9603039,1,1,Q4
10517,9610116,"1,69",116,Q1
10518,9604183,1,1,Q4
10519,9601114,"1,08",88,Q2
10520,9603107,1,1,Q4
10521,9604024,1,1,Q4
10522,9601077,1,1,Q4
10523,9610046,"2,50",283,-
10524,9608157,1,1,Q4
10525,9604064,"2,07",174,Q1
10526,9611204,"2,07",174,Q1
10527,9609060,"0,93",119,Q2
10528,9608010,"5,07",274,Q1
10529,9611061,"2,50",283,-
10530,9607077,"2,50",283,-
10531,9612137,"0,93",119,Q2
10532,9609002,"0,32",37,Q3
10533,9612012,1,1,Q4
10534,9609070,"2,07",174,Q1
10535,9603081,"1,18",108,Q1
10536,9607159,1,1,Q4
10537,9606025,"1,18",108,Q1
10538,9604134,"2,07",174,Q1
10539,9603192,"2,50",283,-
10540,9608102,1,1,Q4
10541,9604087,"1,09",198,Q1
10542,9601041,1,1,Q4
10543,9609167,"2,07",174,Q1
10544,9604101,1,1,Q4
10545,9606125,"0,37",45,Q4
10546,9612205,"1,57",152,Q1
10547,9606018,"2,50",283,-
10548,9603171,1,1,Q4
10549,9611166,1,1,Q4
10550,9606019,1,1,Q4
10551,9603027,1,1,Q4
10552,9606187,1,1,Q4
10553,9605221,"5,76",673,Q1
10554,9608120,1,1,Q4
10555,9612130,"2,50",283,-
10556,9609189,"2,50",283,-
10557,9612065,1,1,Q4
10558,9602097,1,1,Q4
10559,9611042,1,1,Q4
10560,9603013,"2,50",283,-
10561,9612015,"2,07",174,Q1
10562,9601038,"2,50",283,-
10563,9601061,1,1,Q4
10564,9607080,"1,08",88,Q2
10565,9607232,"1,18",108,Q1
10566,9607124,"2,50",283,-
10567,9612184,1,1,Q4
10568,9609172,"1,18",108,Q1
10569,9610021,"1,18",108,Q1
10570,9608074,"0,32",37,Q3
10571,9606027,"2,07",174,Q1
10572,9609003,1,1,Q4
10573,9607096,1,1,Q4
10574,9607125,1,1,Q4
10575,9611218,1,1,Q4
10576,9610195,"2,07",174,Q1
10577,9606091,1,1,Q4
10578,9607172,1,1,Q4
10579,9612038,1,1,Q4
10580,9603114,"1,01",60,Q2
10581,9611083,"1,57",152,Q1
10582,9605185,1,1,Q4
10583,9609221,"1,18",108,Q1
10584,9606036,"2,07",174,Q1
10585,9601113,"1,18",108,Q1
10586,9611019,"1,18",108,Q1
10587,9603003,"2,07",174,Q1
10588,9608180,"2,07",174,Q1
10589,9601058,"1,08",88,Q2
10590,9606038,1,1,Q4
10591,9601096,"2,07",174,Q1
10592,9607195,1,1,Q4
10593,9610223,"2,07",174,Q1
10594,9611172,"2,07",174,Q1
10595,9611229,"1,18",108,Q1
10596,9612195,1,1,Q4
10597,9611012,"5,07",274,Q1
10598,9609196,"2,07",174,Q1
10599,9606113,"2,50",283,-
10600,9605098,1,1,Q4
10601,9601145,"5,07",274,Q1
10602,9611011,1,1,Q4
10603,9607212,"0,38",29,Q3
10604,9610149,1,1,Q4
10605,9607163,1,1,Q4
10606,9611015,1,1,Q4
10607,9610161,"1,09",198,Q1
10608,9605108,"2,07",174,Q1
10609,9610145,1,1,Q4
10610,9612054,1,1,Q4
10611,9606008,1,1,Q4
10612,9605112,1,1,Q4
10613,9608118,1,1,Q4
10614,9605094,"0,84",53,Q1
10615,9604063,"1,18",108,Q1
10616,9610190,1,1,Q4
10617,9608080,"2,50",283,-
10618,9608113,1,1,Q4
10619,9605193,1,1,Q4
10620,9604093,"1,25",5,Q3
10621,9611185,1,1,Q4
10622,9609090,1,1,Q4
10623,9603206,"2,50",283,-
10624,9611098,1,1,Q4
10625,9608047,"2,07",174,Q1
10626,9610239,"2,50",283,-
10627,9611125,"2,50",283,-
10628,9609072,"0,93",119,Q2
10629,9609068,"1,18",108,Q1
10630,9609132,"2,07",174,Q1
10631,9610026,"2,50",283,-
10632,9612060,1,1,Q4
10633,9608028,"2,50",283,-
10634,9605030,"2,50",283,-
10635,9612110,"2,50",283,-
10636,9605201,"2,07",174,Q1
10637,9612067,"2,07",174,Q1
10638,9602022,"2,07",174,Q1
10639,9601076,"1,25",5,Q3
10640,9605170,"2,07",174,Q1
10641,9611028,"2,50",283,-
10642,9611180,"2,50",283,-
10643,9603073,1,1,Q4
10644,9609140,"1,18",108,Q1
10645,9607004,"1,18",108,Q1
10646,9603028,1,1,Q4
10647,9603012,"2,07",174,Q1
10648,9607199,1,1,Q4
10649,9601151,1,1,Q4
10650,9607214,"0,63",60,Q3
10651,9602102,1,1,Q4
10652,9604098,"2,07",174,Q1
10653,9611170,"2,07",174,Q1
10654,9612148,"2,07",174,Q1
10655,9610091,"2,07",174,Q1
10656,9612230,1,1,Q4
10657,9604086,"1,18",108,Q1
10658,9609038,1,1,Q4
10659,9604190,1,1,Q4
10660,9605041,"1,09",198,Q1
10661,9601111,"2,07",174,Q1
10662,9610202,"1,18",108,Q1
10663,9604079,"1,09",198,Q1
10664,9603100,"2,07",174,Q1
10665,9604074,1,1,Q4
10666,9608135,"2,07",174,Q1
10667,9611040,"2,50",283,-
10668,9606046,1,1,Q4
10669,9601101,"2,50",283,-
10670,9611119,1,1,Q4
10671,9604110,1,1,Q4
10672,9601129,1,1,Q4
10673,9609136,1,1,Q4
10674,9609175,1,1,Q4
10675,9612142,1,1,Q4
10676,9605075,"2,07",174,Q1
10677,9611211,1,1,Q4
10678,9608035,1,1,Q4
10679,9606108,1,1,Q4
10680,9607122,"1,08",88,Q2
10681,9611135,1,1,Q4
10682,9601140,"2,07",174,Q1
10683,9612127,1,1,Q4
10684,9604158,"2,07",174,Q1
10685,9611044,1,1,Q4
10686,9605001,"5,47",297,Q1
10687,9608038,"1,08",88,Q2
10688,9609042,"1,09",198,Q1
10689,9612101,"5,76",673,Q1
10690,9610132,1,1,Q4
10691,9601032,"1,09",198,Q1
10692,9610051,"1,18",108,Q1
10693,9612170,1,1,Q4
10694,9608193,"1,69",116,Q1
10695,9611121,1,1,Q4
10696,9609184,"1,08",88,Q2
10697,9607203,"1,74",189,Q1
10698,9602050,"2,50",283,-
10699,9611111,1,1,Q4
10700,9608147,1,1,Q4
10701,9612224,"1,18",108,Q1
10702,9604051,"0,93",119,Q2
10703,9603181,"2,07",174,Q1
10704,9610162,"2,07",174,Q1
10705,9606189,"2,07",174,Q1
10706,9605148,"0,93",119,Q2
10707,9611176,"2,50",283,-
10708,9612062,1,1,Q4
10709,9601050,"1,08",88,Q2
10710,9606074,1,1,Q4
10711,9709057,1,1,Q4
10712,9712085,"2,07",174,Q1
10713,9702058,"1,18",108,Q1
10714,9702012,"2,07",174,Q1
10715,9706046,"2,07",174,Q1
10716,9711139,"0,93",119,Q2
10717,9705082,"1,74",189,Q1
10718,9712131,1,1,Q4
10719,9704175,1,1,Q4
10720,9707103,"2,50",283,-
10721,9709028,"2,07",174,Q1
10722,9703048,1,1,Q4
10723,9706204,"2,07",174,Q1
10724,9704131,1,1,Q4
10725,9710184,"1,08",88,Q2
10726,9704174,"2,07",174,Q1
10727,9707125,"2,07",174,Q1
10728,9703039,"2,07",174,Q1
10729,9709026,1,1,Q4
10730,9704148,"4,06",261,Q1
10731,9712139,"2,07",174,Q1
10732,9710200,1,1,Q4
10733,9702140,1,1,Q4
10734,9705147,"2,50",283,-
10735,9704152,1,1,Q4
10736,9702142,"5,76",673,Q1
10737,9708021,"1,08",88,Q2
10738,9707036,1,1,Q4
10739,9711068,1,1,Q4
10740,9711132,"2,07",174,Q1
10741,9707114,1,1,Q4
10742,9710187,1,1,Q4
10743,9702085,"2,50",283,-
10744,9710206,"2,07",174,Q1
10745,9704210,1,1,Q4
10746,9706133,"0,93",119,Q2
10747,9712012,"5,07",274,Q1
10748,9705187,"1,09",198,Q1
10749,9703135,"5,76",673,Q1
10750,9701043,"0,93",119,Q2
10751,9710043,"5,07",274,Q1
10752,9705085,"2,07",174,Q1
10753,9707054,"2,50",283,-
10754,9701113,"0,77",99,Q2
10755,9708154,"2,50",283,-
10756,9709107,"5,07",274,Q1
10757,9708107,"1,09",198,Q1
10758,9708064,"2,07",174,Q1
10759,9704088,1,1,Q4
10760,9710166,"2,07",174,Q1
10761,9711082,"2,07",174,Q1
10762,9712210,"2,07",174,Q1
10763,9711009,"2,07",174,Q1
10764,9704038,"1,08",88,Q2
10765,9705106,1,1,Q4
10766,9708125,"1,09",198,Q1
10767,9703006,"2,50",283,-
10768,9707111,1,1,Q4
10769,9707016,"2,50",283,-
10770,9712062,"5,07",274,Q1
10771,9703038,"2,07",174,Q1
10772,9708069,1,1,Q4
10773,9701126,"2,07",174,Q1
10774,9709016,"0,93",119,Q2
10775,9705033,"0,93",119,Q2
10776,9701103,1,1,Q4
10777,9701150,"1,18",108,Q1
10778,9703150,1,1,Q4
10779,9704193,"1,70",71,Q1
10780,9710054,"1,69",116,Q1
10781,9712048,"22,24",79,Q1
10782,9705157,"2,50",283,-
10783,9710228,"4,06",261,Q1
10784,9709195,"2,50",283,-
10785,9708083,1,1,Q4
10786,9705020,"5,76",673,Q1
10787,9708103,"1,08",88,Q2
10788,9707245,"1,08",88,Q2
10789,9710212,"2,07",174,Q1
10790,9710203,"1,74",189,Q1
10791,9701136,"2,50",283,-
10792,9711201,"2,07",174,Q1
10793,9702059,"2,50",283,-
10794,9702202,"2,07",174,Q1
10795,9707233,"2,50",283,-
10796,9712158,1,1,Q4
10797,9710128,"2,50",283,-
10798,9711070,1,1,Q4
10799,9703029,"2,07",174,Q1
10800,9704188,"2,50",283,-
10801,9710204,1,1,Q4
10802,9705092,1,1,Q4
10803,9706134,1,1,Q4
10804,9711151,1,1,Q4
10805,9708111,"1,18",108,Q1
10806,9706220,"1,18",108,Q1
10807,9703210,"2,07",174,Q1
10808,9712256,"2,07",174,Q1
10809,9706095,"22,24",79,Q1
10810,9712114,1,1,Q4
10811,9703208,1,1,Q4
10812,9711094,1,1,Q4
10813,9704064,"1,69",116,Q1
10814,9712153,"0,93",119,Q2
10815,9709106,"0,93",119,Q2
10816,9708003,1,1,Q4
10817,9709024,"4,06",261,Q1
10818,9712232,"1,57",152,Q1
10819,9706082,"22,24",79,Q1
10820,9707043,"1,08",88,Q2
10821,9710135,"5,07",274,Q1
10822,9702062,1,1,Q4
10823,9704040,"2,07",174,Q1
10824,9706166,1,1,Q4
10825,9703023,"2,07",174,Q1
10826,9708007,"2,07",174,Q1
10827,9711167,"1,69",116,Q1
10828,9704068,1,1,Q4
10829,9711193,1,1,Q4
10830,9702179,1,1,Q4
10831,9703057,"2,07",174,Q1
10832,9708114,1,1,Q4
10833,9705167,1,1,Q4
10834,9703218,"4,06",261,Q1
10835,9709105,1,1,Q4
10836,9707174,"2,07",174,Q1
10837,9711027,"2,50",283,-
10838,9702176,1,1,Q4
10839,9707051,1,1,Q4
10840,9709091,"5,76",673,Q1
10841,9711033,1,1,Q4
10842,9703116,1,1,Q4
10843,9705228,1,1,Q4
10844,9711059,"2,07",174,Q1
10845,9705032,1,1,Q4
10846,9712045,1,1,Q4
10847,9709068,"1,18",108,Q1
10848,9709226,1,1,Q4
10849,9712177,1,1,Q4
10850,9704106,"2,50",283,-
10851,9704117,"1,18",108,Q1
10852,9710154,1,1,Q4
10853,9707024,"1,69",116,Q1
10854,9708090,"5,07",274,Q1
10855,9707216,1,1,Q4
10856,9707018,"2,07",174,Q1
10857,9710121,1,1,Q4
10858,9702091,1,1,Q4
10859,9705162,"2,07",174,Q1
10860,9706064,"2,50",283,-
10861,9705103,"1,57",152,Q1
10862,9702201,1,1,Q4
10863,9707090,"2,07",174,Q1
10864,9707159,"2,07",174,Q1
10865,9703011,1,1,Q4
10866,9711005,"4,06",261,Q1
10867,9701091,"2,07",174,Q1
10868,9705148,"2,50",283,-
10869,9707180,1,1,Q4
10870,9702135,1,1,Q4
10871,9701066,1,1,Q4
10872,9706086,"1,09",198,Q1
10873,9709144,"1,47",106,Q2
10874,9703053,1,1,Q4
10875,9711110,1,1,Q4
10876,9704180,"2,07",165,Q1
10877,9708086,"22,24",79,Q1
10878,9712132,"1,57",152,Q1
10879,9704063,1,1,Q4
10880,9702008,1,1,Q4
10881,9707020,1,1,Q4
10882,9707138,1,1,Q4
10883,9704017,1,1,Q4
10884,9710130,1,1,Q4
10885,9712147,"2,50",283,-
10886,9707002,1,1,Q4
10887,9707173,1,1,Q4
10888,9704179,1,1,Q4
10889,9703049,"2,07",174,Q1
10890,9708135,"2,07",174,Q1
10891,9709061,"2,07",174,Q1
10892,9712176,1,1,Q4
10893,9706226,1,1,Q4
10894,9707202,"1,57",152,Q1
10895,9710029,1,1,Q4
10896,9707061,1,1,Q4
10897,9702166,"2,07",174,Q1
10898,9705231,"2,50",283,-
10899,9702047,1,1,Q4
10900,9702138,1,1,Q4
10901,9709206,"5,07",274,Q1
10902,9711019,1,1,Q4
10903,9706021,"2,07",174,Q1
10904,9706072,"2,50",283,-
10905,9711093,"1,18",108,Q1
10906,9704113,"2,07",174,Q1
10907,9709102,1,1,Q4
10908,9711088,"2,07",174,Q1
10909,9704212,"0,93",119,Q2
10910,9710214,"1,74",189,Q1
10911,9704134,"1,74",189,Q1
10912,9711020,"1,70",71,Q1
10913,9709129,"2,07",174,Q1
10914,9711197,"2,50",283,-
10915,9705101,"2,50",283,-
10916,9702164,1,1,Q4
10917,9702113,1,1,Q4
10918,9707108,"1,08",88,Q2
10919,9710038,1,1,Q4
10920,9701156,"5,76",673,Q1
10921,9704202,"2,07",174,Q1
10922,9702048,1,1,Q4
10923,9711188,1,1,Q4
10924,9703034,"2,50",283,-
10925,9705057,1,1,Q4
10926,9712251,"4,06",261,Q1
10927,9703192,"2,50",283,-
10928,9702001,1,1,Q4
10929,9702014,1,1,Q4
10930,9703172,1,1,Q4
10931,9711116,1,1,Q4
10932,9711115,"2,50",283,-
10933,9712159,"2,07",174,Q1
10934,9708075,"2,07",174,Q1
10935,9704007,1,1,Q4
10936,9702056,"4,06",261,Q1
10937,9702152,"1,08",88,Q2
10938,9703054,1,1,Q4
10939,9703060,1,1,Q4
10940,9706101,"2,50",283,-
10941,9709203,"2,07",174,Q1
10942,9709193,1,1,Q4
10943,9701193,1,1,Q4
10944,9710215,"5,07",274,Q1
10945,9712160,"2,07",174,Q1
10946,9707161,1,1,Q4
10947,9705055,"2,07",174,Q1
10948,9705113,"2,50",283,-
10949,9703052,1,1,Q4
10950,9703089,"1,74",189,Q1
10951,9707149,"22,24",79,Q1
10952,9705102,"1,69",116,Q1
10953,9707234,1,1,Q4
10954,9710070,"1,18",108,Q1
10955,9704108,"1,74",189,Q1
10956,9705064,1,1,Q4
10957,9704090,"1,57",152,Q1
10958,9704096,"2,07",174,Q1
10959,9712245,1,1,Q4
10960,9712061,"2,07",174,Q1
10961,9701100,"1,08",88,Q2
10962,9707076,1,1,Q4
10963,9709046,1,1,Q4
10964,9703197,1,1,Q4
10965,9709197,1,1,Q4
10966,9711114,"2,07",174,Q1
10967,9707186,"2,07",174,Q1
10968,9709096,1,1,Q4
10969,9702117,"2,50",283,-
10970,9710002,"0,93",119,Q2
10971,9705001,"5,76",673,Q1
10972,9702102,"2,07",174,Q1
10973,9705141,1,1,Q4
10974,9709134,"2,50",283,-
10975,9703126,"1,09",198,Q1
10976,9706186,1,1,Q4
10977,9706027,1,1,Q4
10978,9708013,"1,08",88,Q2
10979,9701055,1,1,Q4
10980,9707249,"5,07",274,Q1
10981,9711077,"5,07",274,Q1
10982,9702111,1,1,Q4
10983,9701164,1,1,Q4
10984,9709007,1,1,Q4
10985,9710231,"5,07",274,Q1
10986,9702115,"5,07",274,Q1
10987,9707123,"4,06",261,Q1
10988,9708014,"2,50",283,-
10989,9709188,1,1,Q4
10990,9712184,1,1,Q4
10991,9705130,"2,07",174,Q1
10992,9702002,"1,18",108,Q1
10993,9709093,1,1,Q4
10994,9701032,"1,08",88,Q2
10995,9712163,1,1,Q4
10996,9705183,"2,07",174,Q1
10997,9707175,"2,50",283,-
10998,9711109,"2,07",174,Q1
10999,9705168,"1,09",198,Q1
11000,9704021,1,1,Q4
11001,9702078,"1,08",88,Q2
11002,9712255,1,1,Q4
11003,9711017,"4,06",261,Q1
11004,9706148,1,1,Q4
11005,9701022,1,1,Q4
11006,9702057,1,1,Q4
11007,9703137,1,1,Q4
11008,9705154,1,1,Q4
11009,9702155,1,1,Q4
11010,9707065,1,1,Q4
11011,9710096,1,1,Q4
11012,9708170,1,1,Q4
11013,9708110,1,1,Q4
11014,9708059,1,1,Q4
11015,9707094,"2,07",174,Q1
11016,9706165,1,1,Q4
11017,9708168,"2,07",174,Q1
11018,9711080,1,1,Q4
11019,9712127,1,1,Q4
11020,9707181,1,1,Q4
11021,9701010,1,1,Q4
11022,9710211,1,1,Q4
11023,9704059,"2,07",174,Q1
11024,9702125,1,1,Q4
11025,9704039,"2,50",283,-
11026,9710033,1,1,Q4
11027,9701172,"2,50",283,-
11028,9701024,1,1,Q4
11029,9707101,"1,57",152,Q1
11030,9706055,1,1,Q4
11031,9710117,"0,93",119,Q2
11032,9708022,"2,07",174,Q1
11033,9709150,"0,34",48,Q3
11034,9705107,"4,06",261,Q1
11035,9701020,1,1,Q4
11036,9710220,1,1,Q4
11037,9707251,"2,50",283,-
11038,9709183,1,1,Q4
11039,9705023,"2,07",174,Q1
11040,9711183,"2,50",283,-
11041,9707049,"2,07",174,Q1
11042,9712218,"2,50",283,-
11043,9709170,"2,07",174,Q1
11044,9711144,"2,50",283,-
11045,9711169,1,1,Q4
11046,9705180,"1,09",198,Q1
11047,9712058,1,1,Q4
11048,9703130,"2,50",283,-
11049,9709229,"0,56",40,Q3
11050,9712105,"2,07",174,Q1
11051,9702118,"2,50",283,-
11052,9707189,"1,69",116,Q1
11053,9712078,"1,74",189,Q1
11054,9709137,"2,50",283,-
11055,9701003,1,1,Q4
11056,9704123,1,1,Q4
11057,9705096,"2,07",174,Q1
11058,9707046,1,1,Q4
11059,9705177,"1,08",88,Q2
11060,9707031,1,1,Q4
11061,9705215,"2,07",174,Q1
11062,9707078,"1,08",88,Q2
11063,9712223,"5,76",673,Q1
11064,9712185,1,1,Q4
11065,9711182,1,1,Q4
11066,9704201,1,1,Q4
11067,9707034,1,1,Q4
11068,9707218,"1,09",198,Q1
11069,9710207,1,1,Q4
11070,9702007,"2,50",283,-
11071,9708072,"1,18",108,Q1
11072,9709191,1,1,Q4
11073,9712063,"4,06",261,Q1
11074,9712162,1,1,Q4
11075,9712049,"2,50",283,-
11076,9711199,1,1,Q4
11077,9707006,1,1,Q4
11078,9710151,1,1,Q4
11079,9701085,"2,50",283,-
11080,9706180,"2,07",174,Q1
11081,9705142,"0,73",62,Q2
11082,9701047,1,1,Q4
11083,9706168,"5,07",274,Q1
11084,9711119,"0,57",83,Q2
11085,9706214,"0,93",119,Q2
11086,9710104,"2,07",174,Q1
11087,9712122,"2,50",283,-
11088,9710062,1,1,Q4
11089,9712141,"0,50",48,Q3
11090,9705152,"1,18",108,Q1
11091,9709163,"2,50",283,-
11092,9712143,"4,06",261,Q1
11093,9707004,"1,18",108,Q1
11094,9708065,1,1,Q4
11095,9703113,1,1,Q4
11096,9706137,"1,18",108,Q1
11097,9708151,1,1,Q4
11098,9702109,"2,50",283,-
11099,9706138,"5,07",274,Q1
11100,9712072,1,1,Q4
11101,9701030,"1,18",108,Q1
11102,9711084,"0,96",56,Q2
11103,9706074,"5,76",673,Q1
11104,9712037,1,1,Q4
11105,9705050,"2,07",174,Q1
11106,9703219,1,1,Q4
11107,9709154,"1,69",116,Q1
